"Date","Price","Open","High","Low","Change %"
"01/01/2009","4.714","3.625","5.235","3.544","33.13%"
"12/01/2008","3.541","3.597","4.032","3.375","-0.78%"
"11/01/2008","3.569","3.941","4.168","3.419","-9.37%"
"10/01/2008","3.938","4.102","4.301","3.670","-4.81%"
"09/01/2008","4.137","4.322","4.515","3.918","-5.03%"
"08/01/2008","4.356","4.513","4.586","4.100","-3.24%"
"07/01/2008","4.502","4.911","5.028","4.496","-7.90%"
"06/01/2008","4.888","4.480","5.033","4.351","8.89%"
"05/01/2008","4.489","4.146","4.533","3.969","8.93%"
"04/01/2008","4.121","3.849","4.291","3.797","6.82%"
"03/01/2008","3.858","3.532","3.942","3.413","9.04%"
"02/01/2008","3.538","3.730","3.815","3.481","-5.10%"
"01/01/2008","3.728","4.246","4.267","3.510","-12.12%"
"12/01/2007","4.242","4.079","4.309","3.935","3.64%"
"11/01/2007","4.093","4.234","4.334","3.864","-3.22%"
"10/01/2007","4.229","4.147","4.259","4.111","42.87%"
"12/01/2005","2.960","2.897","2.960","2.843","0.61%"
"11/01/2005","2.942","2.846","3.017","2.846","3.92%"
"10/01/2005","2.831","2.831","2.831","2.831","21.61%"
"06/01/2005","2.328","2.347","2.387","2.347","-6.28%"
"05/01/2005","2.484","2.651","2.651","2.589","-5.84%"
"04/01/2005","2.638","2.787","2.787","2.787","-8.97%"
"03/01/2005","2.898","2.993","3.034","2.880","-3.14%"
"02/01/2005","2.992","2.839","3.006","2.782","5.58%"
"01/01/2005","2.834","2.900","2.940","2.812","-3.54%"
"12/01/2004","2.938","2.920","3.015","2.775","-0.54%"
"11/01/2004","2.954","3.089","3.151","2.929","-4.22%"
"10/01/2004","3.084","3.147","3.155","3.141","-5.08%"
"09/01/2004","3.249","3.266","3.266","3.266","-31.37%"
"02/01/1998","4.734","4.734","4.734","4.734","91.54%"
