"Date","Price","Open","High","Low","Change %"
"04/01/1999","3.241","3.241","3.241","3.241","-6.14%"
"03/01/1999","3.453","3.453","3.453","3.453","-4.08%"
"02/01/1999","3.600","3.600","3.600","3.600","9.66%"
"01/01/1999","3.283","3.283","3.283","3.283","-2.87%"
"12/01/1998","3.380","3.380","3.380","3.380","-8.40%"
"11/01/1998","3.690","3.690","3.690","3.690","-7.05%"
"10/01/1998","3.970","3.970","3.970","3.970","-0.25%"
"09/01/1998","3.980","3.980","3.980","3.980","-8.72%"
"08/01/1998","4.360","4.360","4.360","4.360","-5.42%"
"07/01/1998","4.610","4.610","4.610","4.610","-2.54%"
"06/01/1998","4.730","4.730","4.730","4.730","-1.66%"
"05/01/1998","4.810","4.810","4.810","4.810","-2.04%"
"04/01/1998","4.910","4.910","4.910","4.910","2.51%"
"03/01/1998","4.790","4.790","4.790","4.790","-3.23%"
"02/01/1998","4.950","4.950","4.950","4.950","-1.98%"
"01/01/1998","5.050","5.050","5.050","5.050","-1.94%"
"12/01/1997","5.150","5.150","5.150","5.150","-6.36%"
"11/01/1997","5.500","5.500","5.500","5.500","-4.51%"
"10/01/1997","5.760","5.760","5.760","5.760","1.95%"
"09/01/1997","5.650","5.650","5.650","5.650","-9.89%"
"08/01/1997","6.270","6.270","6.270","6.270","3.64%"
"07/01/1997","6.050","6.050","6.050","6.050","-3.20%"
"06/01/1997","6.250","6.250","6.250","6.250","-9.29%"
"05/01/1997","6.890","6.890","6.890","6.890","-2.82%"
"04/01/1997","7.090","7.090","7.090","7.090","-6.83%"
"03/01/1997","7.610","7.610","7.610","7.610","7.18%"
"02/01/1997","7.100","7.100","7.100","7.100","8.56%"
"01/01/1997","6.540","6.540","6.540","6.540","-1.36%"
"12/01/1996","6.630","6.630","6.630","6.630","-2.79%"
"11/01/1996","6.820","6.820","6.820","6.820","-7.21%"
"10/01/1996","7.350","7.350","7.350","7.350","-9.03%"
"09/01/1996","8.080","8.080","8.080","8.080","-9.72%"
"08/01/1996","8.950","8.950","8.950","8.950","0.34%"
"07/01/1996","8.920","8.920","8.920","8.920","1.36%"
"06/01/1996","8.800","8.800","8.800","8.800","-2.87%"
"05/01/1996","9.060","9.060","9.060","9.060","-1.74%"
"04/01/1996","9.220","9.220","9.220","9.220","-11.00%"
"03/01/1996","10.360","10.360","10.360","10.360","4.96%"
"02/01/1996","9.870","9.870","9.870","9.870","2.39%"
"01/01/1996","9.640","9.640","9.640","9.640","-8.28%"
"12/01/1995","10.510","10.510","10.510","10.510","-5.57%"
"11/01/1995","11.130","11.130","11.130","11.130","-2.79%"
"10/01/1995","11.450","11.450","11.450","11.450","-0.78%"
"09/01/1995","11.540","11.540","11.540","11.540","0.09%"
"08/01/1995","11.530","11.530","11.530","11.530","-2.95%"
"07/01/1995","11.880","11.880","11.880","11.880","-4.73%"
"06/01/1995","12.470","12.470","12.470","12.470","4.44%"
"05/01/1995","11.940","11.940","11.940","11.940","-7.01%"
"04/01/1995","12.840","12.840","12.840","12.840","-3.96%"
"03/01/1995","13.370","13.370","13.370","13.370","3.56%"
