"Date","Price","Open","High","Low","Change %"
"10/01/2001","3.727","3.727","3.727","3.727","-8.88%"
"09/01/2001","4.090","4.090","4.090","4.090","-2.69%"
"08/01/2001","4.203","4.203","4.203","4.203","-4.74%"
"07/01/2001","4.412","4.412","4.412","4.412","-3.77%"
"06/01/2001","4.585","4.585","4.585","4.585","-2.92%"
"05/01/2001","4.723","4.723","4.723","4.723","-0.86%"
"04/01/2001","4.764","4.764","4.764","4.764","10.69%"
"03/01/2001","4.304","4.304","4.304","4.304","-3.82%"
"02/01/2001","4.475","4.475","4.475","4.475","-0.73%"
"01/01/2001","4.508","4.508","4.508","4.508","0.74%"
"12/01/2000","4.475","4.475","4.475","4.475","-7.04%"
"11/01/2000","4.814","4.814","4.814","4.814","-5.22%"
"10/01/2000","5.079","5.079","5.079","5.079","0.24%"
"09/01/2000","5.067","5.067","5.067","5.067","-3.26%"
"08/01/2000","5.238","5.238","5.238","5.238","2.01%"
"07/01/2000","5.135","5.135","5.135","5.135","1.76%"
"06/01/2000","5.046","5.046","5.046","5.046","0.14%"
"05/01/2000","5.039","5.039","5.039","5.039","0.60%"
"04/01/2000","5.009","5.009","5.009","5.009","3.04%"
"03/01/2000","4.861","4.861","4.861","4.861","-4.42%"
"02/01/2000","5.086","5.086","5.086","5.086","0.67%"
"01/01/2000","5.052","5.052","5.052","5.052","5.14%"
"12/01/1999","4.805","4.805","4.805","4.805","4.16%"
"11/01/1999","4.613","4.613","4.613","4.613","0.24%"
"10/01/1999","4.602","4.602","4.602","4.602","4.12%"
"09/01/1999","4.420","4.420","4.420","4.420","2.65%"
"08/01/1999","4.306","4.306","4.306","4.306","2.77%"
"07/01/1999","4.190","4.190","4.190","4.190","14.92%"
"06/01/1999","3.646","3.646","3.646","3.646","7.30%"
"05/01/1999","3.398","3.398","3.398","3.398","6.39%"
"04/01/1999","3.194","3.194","3.194","3.194","-6.00%"
"03/01/1999","3.398","3.398","3.398","3.398","-4.17%"
"02/01/1999","3.546","3.546","3.546","3.546","10.26%"
"01/01/1999","3.216","3.216","3.216","3.216","-3.13%"
"12/01/1998","3.320","3.320","3.320","3.320","-5.44%"
"11/01/1998","3.511","3.511","3.511","3.511","-6.00%"
"10/01/1998","3.735","3.735","3.735","3.735","2.55%"
"09/01/1998","3.642","3.642","3.642","3.642","-6.38%"
"08/01/1998","3.890","3.890","3.890","3.890","-10.74%"
