"Date","Price","Open","High","Low","Change %"
"07/01/1994","8.779","8.779","8.779","8.779","-1.81%"
"06/01/1994","8.941","8.941","8.941","8.941","6.76%"
"05/01/1994","8.375","8.375","8.375","8.375","8.37%"
"04/01/1994","7.728","7.728","7.728","7.728","2.05%"
"03/01/1994","7.573","7.573","7.573","7.573","-8.92%"
"02/01/1987","8.315","8.315","8.315","8.315","4.21%"
"01/01/1987","7.979","7.979","7.979","7.979","-7.87%"
"12/01/1986","8.661","8.661","8.661","8.661","-0.06%"
"11/01/1986","8.666","8.666","8.666","8.666","-3.53%"
"10/01/1986","8.983","8.983","8.983","8.983","-0.09%"
"09/01/1986","8.991","8.991","8.991","8.991","3.51%"
"08/01/1986","8.686","8.686","8.686","8.686","-1.16%"
"07/01/1986","8.788","8.788","8.788","8.788","1.08%"
"06/01/1986","8.694","8.694","8.694","8.694","-5.23%"
